Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Frequency","Frequency Stability","Frequency Tolerance","Load Capacitance","ESR (Equivalent Series Resistance)","Operating Mode","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package","URL"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7432/JQG_DB_Q-J32SMX_250618_online.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7197/MFG_J32SMX.jpg","1908-J32SMX-H-F-G-C-12M0TR-ND,1908-J32SMX-H-F-G-C-12M0CT-ND,1908-J32SMX-H-F-G-C-12M0DKR-ND","J32SMX-H-F-G-C-12M0","Jauch Quartz","Jauch Quartz","CRYSTAL 12,0MHZ 10PF SMD","3.000","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","J32SMX","Active","MHz Crystal","12 MHz","±30ppm","±10ppm","10pF","100 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/jauch-quartz/J32SMX-H-F-G-C-12M0/27564967"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7432/JQG_DB_Q-J32SMX_250618_online.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7197/MFG_J32SMX.jpg","1908-J32SMX-A-F-G-C-12M0TR-ND,1908-J32SMX-A-F-G-C-12M0CT-ND,1908-J32SMX-A-F-G-C-12M0DKR-ND","J32SMX-A-F-G-C-12M0","Jauch Quartz","Jauch Quartz","CRYSTAL 12,0MHZ 12PF SMD","2.984","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","J32SMX","Active","MHz Crystal","12 MHz","±30ppm","±10ppm","12pF","100 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/jauch-quartz/J32SMX-A-F-G-C-12M0/27564932"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7432/JQG_DB_Q-J32SMX_250618_online.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7197/MFG_J32SMX.jpg","1908-J32SMX-H-G-G-I-12M0TR-ND,1908-J32SMX-H-G-G-I-12M0CT-ND,1908-J32SMX-H-G-G-I-12M0DKR-ND","J32SMX-H-G-G-I-12M0","Jauch Quartz","Jauch Quartz","CRYSTAL 12,0MHZ 10PF SMD","2.890","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","J32SMX","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","10pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/jauch-quartz/J32SMX-H-G-G-I-12M0/27564765"
"https://www.raltron.com/webproducts/specs/CRYSTAL/RH100-12.000-10-2020-TR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/MFG_2151_RH100.jpg","2151-RH100-12.000-10-2020-TR-ND,2151-RH100-12.000-10-2020-TRCT-ND,2151-RH100-12.000-10-2020-TRDKR-ND","RH100-12.000-10-2020-TR","Raltron Electronics","Raltron Electronics","CRYSTAL 12.0000MHZ 10PF SMD","3.000","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RH100","Active","MHz Crystal","12 MHz","±20ppm","±20ppm","10pF","100 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/raltron-electronics/RH100-12-000-10-2020-TR/13150840"
"https://www.raltron.com/webproducts/specs/CRYSTAL/RH100-12.000-18-3030-TR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/MFG_2151_RH100.jpg","2151-RH100-12.000-18-3030-TR-ND,2151-RH100-12.000-18-3030-TRCT-ND,2151-RH100-12.000-18-3030-TRDKR-ND","RH100-12.000-18-3030-TR","Raltron Electronics","Raltron Electronics","CRYSTAL 12.0000MHZ 18PF SMD","2.982","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RH100","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","100 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/raltron-electronics/RH100-12-000-18-3030-TR/13150904"
"https://www.raltron.com/webproducts/specs/CRYSTAL/RH100.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6145/MFG_RH100-16.000-12-2030-EXT-TR.jpg","2151-RH100-12.000-10-3030-TR-ND,2151-RH100-12.000-10-3030-TRCT-ND,2151-RH100-12.000-10-3030-TRDKR-ND","RH100-12.000-10-3030-TR","Raltron Electronics","Raltron Electronics","CRYSTAL 12.000MHZ 10PF SMD","1.476","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RH100","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","10pF","100 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/raltron-electronics/RH100-12-000-10-3030-TR/22531213"
"https://www.raltron.com/webproducts/specs/CRYSTAL/RH100-12.000-18-2030-TR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/MFG_2151_RH100.jpg","2151-RH100-12.000-18-2030-TR-ND,2151-RH100-12.000-18-2030-TRCT-ND,2151-RH100-12.000-18-2030-TRDKR-ND","RH100-12.000-18-2030-TR","Raltron Electronics","Raltron Electronics","CRYSTAL 12.0MHZ 18PF SMD","1.111","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RH100","Active","MHz Crystal","12 MHz","±30ppm","±20ppm","18pF","100 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/raltron-electronics/RH100-12-000-18-2030-TR/15963314"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-e3x-crystal-resonator-mhz-data-sheet-elx1387-en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6453/MFG_Eaton_Crystal_Image.jpg","283-E3X120061X12TR-ND,283-E3X120061X12CT-ND,283-E3X120061X12DKR-ND","E3X120061X12","Eaton - Electronics Division","Eaton - Electronics Division","CRYSTAL 3225 12MHZ 6PF 10PPM","200","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","E3X","Active","MHz Crystal","12 MHz","±20ppm","±10ppm","6pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/eaton-electronics-division/E3X120061X12/25655815"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-e3x-crystal-resonator-mhz-data-sheet-elx1387-en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6453/MFG_Eaton_Crystal_Image.jpg","283-E3X120071X14TR-ND,283-E3X120071X14CT-ND,283-E3X120071X14DKR-ND","E3X120071X14","Eaton - Electronics Division","Eaton - Electronics Division","CRYSTAL 3225 12MHZ 7PF 10PPM","200","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","E3X","Active","MHz Crystal","12 MHz","±20ppm","±10ppm","7pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/eaton-electronics-division/E3X120071X14/25655819"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-e3x-crystal-resonator-mhz-data-sheet-elx1387-en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6453/MFG_Eaton_Crystal_Image.jpg","283-E3X120041X10TR-ND,283-E3X120041X10CT-ND,283-E3X120041X10DKR-ND","E3X120041X10","Eaton - Electronics Division","Eaton - Electronics Division","CRYSTAL 3225 12MHZ 4PF 10PPM","200","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","E3X","Active","MHz Crystal","12 MHz","±20ppm","±10ppm","4pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/eaton-electronics-division/E3X120041X10/25655927"
"https://www.raltron.com/webproducts/specs/CRYSTAL/RH100-12.000-16-3030-TR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/MFG_2151_RH100.jpg","2151-RH100-12.000-16-3030-TR-ND,2151-RH100-12.000-16-3030-TRCT-ND,2151-RH100-12.000-16-3030-TRDKR-ND","RH100-12.000-16-3030-TR","Raltron Electronics","Raltron Electronics","CRYSTAL 12.0MHZ 16PF SMD","608","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RH100","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","16pF","100 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/raltron-electronics/RH100-12-000-16-3030-TR/15963316"
"https://www.raltron.com/webproducts/specs/CRYSTAL/RH100-12.000-20-3030-EXT-T-NS1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/MFG_2151_RH100.jpg","2151-RH100-12.000-20-3030-EXT-T-NS1-ND","RH100-12.000-20-3030-EXT-T-NS1","Raltron Electronics","Raltron Electronics","CRYSTAL 12.0000MHZ 20PF SMD","0","0.15","0","1","Bulk","RH100","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","20pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/raltron-electronics/RH100-12-000-20-3030-EXT-T-NS1/13150794"
"https://www.raltron.com/webproducts/specs/CRYSTAL/RH100-12.000-12-3030-EXT-TR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/MFG_2151_RH100.jpg","2151-RH100-12.000-12-3030-EXT-TR-ND,2151-RH100-12.000-12-3030-EXT-TRCT-ND,2151-RH100-12.000-12-3030-EXT-TRDKR-ND","RH100-12.000-12-3030-EXT-TR","Raltron Electronics","Raltron Electronics","CRYSTAL 12.0000MHZ 12PF SMD","71","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RH100","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","12pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/raltron-electronics/RH100-12-000-12-3030-EXT-TR/13150821"
"https://www.raltron.com/webproducts/specs/CRYSTAL/RH100-12.000-12.5-5050-TR-NS2.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/MFG_2151_RH100.jpg","2151-RH100-12.000-12.5-5050-TR-NS2TR-ND,2151-RH100-12.000-12.5-5050-TR-NS2CT-ND,2151-RH100-12.000-12.5-5050-TR-NS2DKR-ND","RH100-12.000-12.5-5050-TR-NS2","Raltron Electronics","Raltron Electronics","CRYSTAL 12.0000MHZ 12.5PF SMD","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RH100","Active","MHz Crystal","12 MHz","±50ppm","±50ppm","12.5pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/raltron-electronics/RH100-12-000-12-5-5050-TR-NS2/13150814"
"https://www.raltron.com/webproducts/specs/CRYSTAL/RH100-12.000-18-3030-EXT-TR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/MFG_2151_RH100.jpg","2151-RH100-12.000-18-3030-EXT-TR-ND,2151-RH100-12.000-18-3030-EXT-TRCT-ND,2151-RH100-12.000-18-3030-EXT-TRDKR-ND","RH100-12.000-18-3030-EXT-TR","Raltron Electronics","Raltron Electronics","CRYSTAL 12.0000MHZ 18PF SMD","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RH100","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/raltron-electronics/RH100-12-000-18-3030-EXT-TR/13150975"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","887-2414-2-ND","9C-12.000MBBK-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 20PF SMD","0","0.15108","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±50ppm","±50ppm","20pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C-12-000MBBK-T/3521923"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","9C12000008-ND","9C12000008","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 16PF SMD","0","0.15108","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","16pF","40 Ohms","-","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C12000008/5954801"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","9C12000083-ND","9C12000083","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 30PF SMD","0","0.15108","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±30ppm","±20ppm","30pF","40 Ohms","-","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C12000083/5954804"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","9C12000289-ND","9C12000289","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.15108","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","40 Ohms","-","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C12000289/5954807"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","9C12000476-ND","9C12000476","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.15108","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","40 Ohms","-","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C12000476/5954809"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","9C12020001-ND","9C12020001","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.15108","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±50ppm","±30ppm","18pF","40 Ohms","-","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C12020001/5954811"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","9C12070007-ND","9C12070007","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.15108","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","40 Ohms","-","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C12070007/5954812"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","9C12076001-ND","9C12076001","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.15108","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","40 Ohms","-","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C12076001/5954813"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","887-2413-2-ND","9C-12.000MAGJ-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.16481","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±50ppm","±30ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C-12-000MAGJ-T/4475345"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","9C12000430-ND","9C12000430","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 15PF SMD","0","0.16481","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±10ppm","±10ppm","15pF","40 Ohms","-","-10°C ~ 60°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C12000430/5954808"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","9C-12.000MAHK-T-ND","9C-12.000MAHK-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 20PF SMD","0","0.16481","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","20pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C-12-000MAHK-T/7906576"
"https://www.vishay.com/doc?35063","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6634/MFG_20364.jpg","541-XT2318HGRGX12M00ETR-ND,541-XT2318HGRGX12M00ECT-ND,541-XT2318HGRGX12M00EDKR-ND","XT2318HGRGX12M00E","Vishay Dale","Vishay Dale","CRYSTAL, 3.2X2.5MM, +/-30PPM, -4","0","0.16648","0","3000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","XT23","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/vishay-dale/XT2318HGRGX12M00E/26256471"
"https://abracon.com/datasheets/Ecliptek/E1S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5407/E1S.jpg","2773-E1SHA18-12.000MTR-ND","E1SHA18-12.000M TR","Ecliptek","Ecliptek","CRYSTALS 12.000MHZ 15PPM 18PF PA","0","0.17173","0","1000","Tape & Reel (TR)","E1S","Active","MHz Crystal","12 MHz","±30ppm","±15ppm","18pF","70 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.457"" L x 0.191"" W (11.60mm x 4.85mm)","0.126"" (3.20mm)","HC-49/UP","https://www.digikey.be/en/products/detail/ecliptek/E1SHA18-12-000M-TR/16028220"
"http://www.txccrystal.com/images/pdf/9c.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/366/9C-SERIES.jpg","9C-12.000MAAE-T-ND","9C-12.000MAAE-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 12PF SMD","0","0.17855","0","1000","Tape & Reel (TR)","9C","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","12pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.161"" (4.10mm)","HC-49S","https://www.digikey.be/en/products/detail/txc-corporation/9C-12-000MAAE-T/3674368"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6402/J49SMH_Type_DS-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/MFG_J49SMH.jpg","1908-J49SMH-F-G-G-K-12M0TR-ND,1908-J49SMH-F-G-G-K-12M0CT-ND,1908-J49SMH-F-G-G-K-12M0DKR-ND","J49SMH-F-G-G-K-12M0","Jauch Quartz","Jauch Quartz","CRYSTAL 12.0000MHZ 18PF SMD","20.755","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","J49SMH","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","35 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.461"" L x 0.189"" W (11.70mm x 4.80mm)","0.157"" (4.00mm)","-","https://www.digikey.be/en/products/detail/jauch-quartz/J49SMH-F-G-G-K-12M0/10416018"
"https://www.raltron.com/webproducts/specs/CRYSTAL/R2520-12.000-12-2030-EXT-TR-NS1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6145/MFG_R2520-16.000-12-2030-EXT-TR-NS1.jpg","2151-R2520-12.000-12-2030-EXT-TR-NS1TR-ND,2151-R2520-12.000-12-2030-EXT-TR-NS1CT-ND,2151-R2520-12.000-12-2030-EXT-TR-NS1DKR-ND","R2520-12.000-12-2030-EXT-TR-NS1","Raltron Electronics","Raltron Electronics","CRYSTAL 12.000MHZ 12PF SMD","2.755","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","R2520","Active","MHz Crystal","12 MHz","±30ppm","±20ppm","12pF","150 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.026"" (0.65mm)","4-SMD (2.5x2)","https://www.digikey.be/en/products/detail/raltron-electronics/R2520-12-000-12-2030-EXT-TR-NS1/22531246"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6402/J49SMH_Type_DS-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/MFG_J49SMH.jpg","1908-J49SMH-A-G-G-K-12M0TR-ND,1908-J49SMH-A-G-G-K-12M0CT-ND,1908-J49SMH-A-G-G-K-12M0DKR-ND","J49SMH-A-G-G-K-12M0","Jauch Quartz","Jauch Quartz","CRYSTAL 12.0000MHZ 12PF SMD","2.468","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","J49SMH","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","12pF","35 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.461"" L x 0.189"" W (11.70mm x 4.80mm)","0.157"" (4.00mm)","-","https://www.digikey.be/en/products/detail/jauch-quartz/J49SMH-A-G-G-K-12M0/10416135"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6402/J49SMH_Type_DS-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/MFG_J49SMH.jpg","1908-J49SMH-P-G-G-K-12M0TR-ND,1908-J49SMH-P-G-G-K-12M0CT-ND,1908-J49SMH-P-G-G-K-12M0DKR-ND","J49SMH-P-G-G-K-12M0","Jauch Quartz","Jauch Quartz","CRYSTAL 12.0000MHZ 30PF SMD","2.160","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","J49SMH","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","30pF","35 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.461"" L x 0.189"" W (11.70mm x 4.80mm)","0.157"" (4.00mm)","-","https://www.digikey.be/en/products/detail/jauch-quartz/J49SMH-P-G-G-K-12M0/10415995"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-e3x-crystal-resonator-mhz-data-sheet-elx1387-en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6453/MFG_Eaton_Crystal_Image.jpg","283-E3X120081X16TR-ND,283-E3X120081X16CT-ND,283-E3X120081X16DKR-ND","E3X120081X16","Eaton - Electronics Division","Eaton - Electronics Division","CRYSTAL 3225 12MHZ 8PF 10PPM","2.995","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","E3X","Active","MHz Crystal","12 MHz","±20ppm","±10ppm","8pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/eaton-electronics-division/E3X120081X16/25655997"
