Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate","Ratings","URL"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4885/MFG_ERJ-1GJ0R00C.jpg","10-ERJ-1GJJ102CTR-ND,10-ERJ-1GJJ102CCT-ND,10-ERJ-1GJJ102CDKR-ND","ERJ-1GJJ102C","Panasonic Industry","Panasonic Industry","RES SMD 1K OHM 5% 1/20W 0201","15.000","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GJ","Active","1 kOhms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-","https://www.digikey.be/en/products/detail/panasonic-industry/ERJ-1GJJ102C/19099570"
"https://www.koaspeer.com/pdfs/RK73-RT.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/435/0603-%281608-Metric%29-RK73-RT-Series.jpg","2019-RK73B1HRTTC102JTR-ND,2019-RK73B1HRTTC102JCT-ND,2019-RK73B1HRTTC102JDKR-ND","RK73B1HRTTC102J","KOA Speer Electronics, Inc.","KOA Speer Electronics, Inc.","RES 1K OHM 5% 1/20W 0201","14.712","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RK73-RT","Not For New Designs","1 kOhms","±5%","0.05W, 1/20W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-","https://www.digikey.be/en/products/detail/koa-speer-electronics-inc/RK73B1HRTTC102J/10638415"
"https://calchip.com/wp-content/uploads/2024/10/CAS-SERIES-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/MFG_RM-.jpg","4713-CAS02J102CTTR-ND,4713-CAS02J102CT-ND,4713-CAS02J102CTDKR-ND","CAS02J102CT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","ANTISULF RES0201 5% 1.0K OHM","15.000","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CAS","Active","1 kOhms","±5%","0.05W, 1/20W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/CAS02J102CT/25702589"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/MFG_RM-.jpg","4713-RM14J102CTTR-ND,4713-RM14J102CT-ND,4713-RM14J102CTDKR-ND","RM14J102CT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","RES1210 5% 1K OHM","5.000","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RM","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","1210","0.122"" L x 0.102"" W (3.10mm x 2.60mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/RM14J102CT/28024363"
"https://fscdn.rohm.com/en/products/databook/datasheet/passive/resistor/chip_resistor/sfr-e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4837/SFR-Chip-Resistors.jpg","846-SFR10EZPJ102TR-ND,846-SFR10EZPJ102CT-ND,846-SFR10EZPJ102DKR-ND","SFR10EZPJ102","Rohm Semiconductor","Rohm Semiconductor","RES 1 KOHM 5% 1/8W 0805","4.666","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SFR","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/rohm-semiconductor/SFR10EZPJ102/9805645"
"https://yageogroup.com/content/datasheet/asset/file/PYU-AC_51_ROHS_L","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4205/AC-Series--SMD-Chip-Resistor.jpg","13-AC1206JR-7W1KLTR-ND,13-AC1206JR-7W1KLCT-ND,13-AC1206JR-7W1KLDKR-ND","AC1206JR-7W1KL","YAGEO","YAGEO","RES 1K OHM 5% 1/2W 1206","209","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AC","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.063"" W (3.10mm x 1.60mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/AC1206JR-7W1KL/16989889"
"https://yageogroup.com/content/Resource%20Library/Datasheet/PYU-AA_51_ROHS_L.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1826/2512-%286432-Metric%29.jpg","AA2512JK-071KL-ND","AA2512JK-071KL","YAGEO","YAGEO","RES SMD 1K OHM 5% 1W 2512","0","0.12681","0","4000","Tape & Reel (TR)","AA","Active","1 kOhms","±5%","1W","Thick Film","Anti-Sulfur, Automotive AEC-Q200, Moisture Resistant","±150ppm/°C","-55°C ~ 155°C","2512 (6332 Metric)","2512","0.250"" L x 0.122"" W (6.35mm x 3.10mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/AA2512JK-071KL/5894083"
"https://yageogroup.com/content/Resource%20Library/Datasheet/PYU-AA_51_ROHS_L.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2289/Yageo-RC1218.jpg","AA1218JK-071KL-ND","AA1218JK-071KL","YAGEO","YAGEO","RES SMD 1K OHM 1W 1812 WIDE","0","0.12411","0","4000","Tape & Reel (TR)","AA","Active","1 kOhms","±5%","1W","Thick Film","Anti-Sulfur, Automotive AEC-Q200, Moisture Resistant","±150ppm/°C","-55°C ~ 155°C","Wide 1812 (4532 Metric), 1218","1218","0.122"" L x 0.181"" W (3.10mm x 4.60mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/AA1218JK-071KL/5893434"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2502/ERJ-0805%20Pkg.jpg","P1.0KADTR-ND,P1.0KADCT-ND,P1.0KADDKR-ND","ERJ-P06J102V","Panasonic Industry","Panasonic Industry","RES SMD 1K OHM 5% 1/2W 0805","529.124","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-P06","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/panasonic-industry/ERJ-P06J102V/525197"
"https://www.koaspeer.com/pdfs/RK73-RT.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/319/2019%3B%3B0402%281005%29-1x0%2C5x0%2C4.JPG","2019-RK73B1ERTTP102JTR-ND,2019-RK73B1ERTTP102JCT-ND,2019-RK73B1ERTTP102JDKR-ND","RK73B1ERTTP102J","KOA Speer Electronics, Inc.","KOA Speer Electronics, Inc.","RES 1K OHM 5% 1/10W 0402","61.016","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RK73-RT","Active","1 kOhms","±5%","0.1W, 1/10W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-","https://www.digikey.be/en/products/detail/koa-speer-electronics-inc/RK73B1ERTTP102J/10715018"
"https://www.vishay.com/docs/20065/rcse3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/541_RCS-SERIES_0603-%281608-Metric%29.jpg","541-2814-2-ND,541-2814-1-ND,541-2814-6-ND","RCS06031K00JNEA","Vishay Dale","Vishay Dale","RES 1K OHM 5% 1/2W 0603","4.781","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RCS e3","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.061"" L x 0.033"" W (1.55mm x 0.85mm)","0.020"" (0.50mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCS06031K00JNEA/5866960"
"https://www.vishay.com/docs/20047/rcge3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/TFPT0805L1001DV.JPG","541-1836-2-ND,541-1836-1-ND,541-1836-6-ND","RCG08051K00JNEA","Vishay Dale","Vishay Dale","RES 1K OHM 5% 1/8W 0805","4.848","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RCG e3","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","-","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.020"" (0.50mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCG08051K00JNEA/4172445"
"https://www.vishay.com/docs/20037/rcae3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2736/MFG_RCA_E3_0805%282012-Metric%29.jpg","541-2235-2-ND,541-2235-1-ND,541-2235-6-ND","RCA08051K00JNEA","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1/8W 0805","4.471","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RCA","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.020"" (0.50mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCA08051K00JNEA/4946804"
"https://www.seielect.com/catalog/SEI-RMEF_RMEP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7468/MFG_RMEF2010ZT0R00.jpg","738-RMEF2010JT1K00TR-ND","RMEF2010JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 3/4W 2010","0","0.11976","0","4000","Tape & Reel (TR)","RMEF","Active","1 kOhms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMEF2010JT1K00/17623754"
"https://www.seielect.com/catalog/SEI-FRC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3600/Kamaya-FRC20x.JPG","738-FRC1210JT1K00TR-ND","FRC1210JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 1/2W 1210","0","0.11822","0","5000","Tape & Reel (TR)","FRC","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","-","±200ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","1210","0.120"" L x 0.098"" W (3.05mm x 2.50mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/FRC1210JT1K00/16203044"
"https://www.seielect.Com/catalog/SEI-RMCW.pdf","-","738-RMCW1225JT1K00-HPTR-ND","RMCW1225JT1K00-HP","Stackpole Electronics Inc","Stackpole Electronics Inc","RES, 1225, 1 KOHM, 5%, 3W","0","0.11365","0","4000","Tape & Reel (TR)","RMCW","Active","1 kOhms","±5%","3W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","Wide 2512 (6432 Metric), 1225","1225","0.126"" L x 0.256"" W (3.20mm x 6.50mm)","0.026"" (0.65mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMCW1225JT1K00-HP/27723970"
"https://www.bourns.com/data/global/pdfs/CRS.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4280/cmp2010.jpg","118-CRS2010-JX-102ELFTR-ND","CRS2010-JX-102ELF","Bourns Inc.","Bourns Inc.","RES 1K OHM 5% 1W 2010","0","0.11083","0","4000","Tape & Reel (TR)","CRS","Active","1 kOhms","±5%","1W","Thick Film","High Voltage, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/bourns-inc/CRS2010-JX-102ELF/16357263"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/57/MFG_CRCW-HP_e3_Series.jpg","541-1.0KYATR-ND,541-1.0KYACT-ND,541-1.0KYADKR-ND","CRCW04021K00JNEDHP","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1/5W 0402","80.922","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CRCW-HP e3","Active","1 kOhms","±5%","0.2W, 1/5W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/CRCW04021K00JNEDHP/2222560"
"https://www.koaspeer.com/pdfs/SG73P.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/696/KOA-Speer-SG73P-0805-%282012-Metric%29.jpg","2019-SG73P2ATTD102JTR-ND,2019-SG73P2ATTD102JCT-ND,2019-SG73P2ATTD102JDKR-ND","SG73P2ATTD102J","KOA Speer Electronics, Inc.","KOA Speer Electronics, Inc.","RES 1K OHM 5% 1/2W 0805","11.455","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SG73P","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/koa-speer-electronics-inc/SG73P2ATTD102J/10187137"
"https://fscdn.rohm.com/en/products/databook/datasheet/passive/resistor/chip_resistor/sdr-e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/699/MFG_SDR03-Series.jpg","846-SDR03EZPJ102TR-ND,846-SDR03EZPJ102CT-ND,846-SDR03EZPJ102DKR-ND","SDR03EZPJ102","Rohm Semiconductor","Rohm Semiconductor","RES SMD 1 KOHM 5% 0.3W 0603","8.945","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SDR03","Active","1 kOhms","±5%","0.4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-","https://www.digikey.be/en/products/detail/rohm-semiconductor/SDR03EZPJ102/9674982"
"https://www.seielect.com/catalog/SEI-RMCF_RMCP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/377/1210-Pkg.jpg","RMCF1210JT1K00TR-ND,RMCF1210JT1K00CT-ND,RMCF1210JT1K00DKR-ND","RMCF1210JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 1/2W 1210","3.210","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RMCF","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMCF1210JT1K00/1757278"
"https://www.koaspeer.com/pdfs/RK73-RT.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/435/0603-%281608-Metric%29-RK73-RT-Series.jpg","2019-RK73B1JRTTD102JTR-ND,2019-RK73B1JRTTD102JCT-ND,2019-RK73B1JRTTD102JDKR-ND","RK73B1JRTTD102J","KOA Speer Electronics, Inc.","KOA Speer Electronics, Inc.","RES 1K OHM 5% 1/8W 0603","45.685","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RK73-RT","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-","https://www.digikey.be/en/products/detail/koa-speer-electronics-inc/RK73B1JRTTD102J/12156167"
"https://yageogroup.com/content/Resource%20Library/Datasheet/PYU-AF_51_ROHS_L.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/389/CCSeries-0201-%280603-Metric%29.jpg","13-AF0201JR-071KLTR-ND,13-AF0201JR-071KLCT-ND,13-AF0201JR-071KLDKR-ND","AF0201JR-071KL","YAGEO","YAGEO","RES SMD 1K OHM 5% 1/20W 0201","17.951","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AF","Active","1 kOhms","±5%","0.05W, 1/20W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/AF0201JR-071KL/5900283"
"https://www.vishay.com/docs/20037/rcae3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2605/RCA%20Series%200402.jpg","541-RCA04021K00JNEDTR-ND,541-RCA04021K00JNEDCT-ND,541-RCA04021K00JNEDDKR-ND","RCA04021K00JNED","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1/16W 0402","7.868","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RCA","Active","1 kOhms","±5%","0.063W, 1/16W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCA04021K00JNED/4946757"
"https://fscdn.rohm.com/en/products/databook/datasheet/passive/resistor/chip_resistor/sfr-e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4837/SFR-Chip-Resistors.jpg","846-SFR03EZPJ102TR-ND,846-SFR03EZPJ102CT-ND,846-SFR03EZPJ102DKR-ND","SFR03EZPJ102","Rohm Semiconductor","Rohm Semiconductor","RES 1 KOHM 5% 1/10W 0603","6.214","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SFR","Active","1 kOhms","±5%","0.1W, 1/10W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-","https://www.digikey.be/en/products/detail/rohm-semiconductor/SFR03EZPJ102/9771857"
"https://www.seielect.com/catalog/SEI-RMEF_RMEP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6808/RMEFseries_1206-3216.jpg","738-RMEF1206JT1K00TR-ND,738-RMEF1206JT1K00CT-ND,738-RMEF1206JT1K00DKR-ND","RMEF1206JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 1/4W 1206","4.767","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RMEF","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.120"" L x 0.063"" W (3.05mm x 1.60mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMEF1206JT1K00/16839810"
"https://www.koaspeer.com/pdfs/SG73P.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/696/KOA-Speer-SG73P-1206-%283216-Metric%29.jpg","2019-SG73P2BTTD102JTR-ND,2019-SG73P2BTTD102JCT-ND,2019-SG73P2BTTD102JDKR-ND","SG73P2BTTD102J","KOA Speer Electronics, Inc.","KOA Speer Electronics, Inc.","RES 1K OHM 5% 3/4W 1206","4.701","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SG73P","Active","1 kOhms","±5%","0.333W, 1/3W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/koa-speer-electronics-inc/SG73P2BTTD102J/10187145"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDP0000/AOA0000C334.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6452/ERJ-0805_Pkg.jpg","10-ERJ-U06J102VTR-ND,10-ERJ-U06J102VCT-ND,10-ERJ-U06J102VDKR-ND","ERJ-U06J102V","Panasonic Industry","Panasonic Industry","RES 1K OHM 5% 1/8W 0805","3.793","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-U06","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/panasonic-industry/ERJ-U06J102V/11642245"
"https://www.koaspeer.com/pdfs/SG73S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/323/KOA-Speer-SG73S-0805-%282012-Metric%29.jpg","2019-SG73S2ATTD102JTR-ND,2019-SG73S2ATTD102JCT-ND,2019-SG73S2ATTD102JDKR-ND","SG73S2ATTD102J","KOA Speer Electronics, Inc.","KOA Speer Electronics, Inc.","RES 1K OHM 5% 1/4W 0805","2.581","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SG73S","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Moisture Resistant, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/koa-speer-electronics-inc/SG73S2ATTD102J/10279978"
"https://yageogroup.com/content/datasheet/asset/file/PYU-RC_51_ROHS_P","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2494/CRSM%20PT1206.jpg","YAG1341TR-ND,YAG1341CT-ND,YAG1341DKR-ND","RC1206JR-071KP","YAGEO","YAGEO","RES 1K OHM 5% 1/4W 1206","1.605","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_P","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.063"" W (3.10mm x 1.60mm)","0.026"" (0.65mm)","2","-","7C1 RoHS w/out Exemption (100% Pb-Free)","https://www.digikey.be/en/products/detail/yageo/RC1206JR-071KP/4935356"
"https://www.vishay.com/docs/20132/rca-sre3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7218/MFG_RCA-SR.jpg","541-RCA12061K00JNEASRTR-ND,541-RCA12061K00JNEASRCT-ND,541-RCA12061K00JNEASRDKR-ND","RCA12061K00JNEASR","Vishay Dale","Vishay Dale","RCA1206-SR 200 1K0 5% ET1 E3","9.475","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RCA-SR e3","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/vishay-dale/RCA12061K00JNEASR/27687763"
"https://www.koaspeer.com/pdfs/RK73B.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/319/RK73B-0201%280603%29%3B%3B0%2C6x0%2C3x0%2C26.JPG","2019-RK73B1HTTCM102JTR-ND,2019-RK73B1HTTCM102JCT-ND,2019-RK73B1HTTCM102JDKR-ND","RK73B1HTTCM102J","KOA Speer Electronics, Inc.","KOA Speer Electronics, Inc.","RES 1K OHM 5% 1/20W 0201","14.860","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RK73B","Active","1 kOhms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-","https://www.digikey.be/en/products/detail/koa-speer-electronics-inc/RK73B1HTTCM102J/21290350"
"https://calchip.com/wp-content/uploads/2024/10/CAS-SERIES-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/MFG_RM-.jpg","4713-CAS10J102CTTR-ND,4713-CAS10J102CT-ND,4713-CAS10J102CTDKR-ND","CAS10J102CT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","ANTISULF RES0805 5% 1K OHM","4.900","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CAS","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/CAS10J102CT/26080065"
