Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Color","Configuration","Lens Color","Lens Transparency","Millicandela Rating","Lens Style","Lens Size","Voltage - Forward (Vf) (Typ)","Current - Test","Viewing Angle","Mounting Type","Wavelength - Dominant","Wavelength - Peak","Features","Grade","Qualification","Package / Case","Supplier Device Package","Size / Dimension","Height (Max)","URL"
"https://www.vishay.com/docs/81322/vlms30vlmo30vlmy30.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/751%7E6.541-5067.01-4%7E%7E2.jpg","VLMS30J1K2-GS08TR-ND,VLMS30J1K2-GS08CT-ND,VLMS30J1K2-GS08DKR-ND","VLMS30J1K2-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR 2PLCC SMD","7.150","0.1631","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VLM.3","Active","Red","Standard","-","Clear","8mcd","Round with Flat Top","2.40mm Dia","1.8V","2mA","120°","Surface Mount","630nm","635nm","-","-","-","2-SMD, J-Lead","2-PLCC","3.00mm L x 2.80mm W","1.85mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMS30J1K2-GS08/4074228"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7135/525762.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/751%7E6.541-5067.01-4%7E%7E2.jpg","751-VLMS30K2L2-GS08TR-ND,751-VLMS30K2L2-GS08CT-ND,751-VLMS30K2L2-GS08DKR-ND","VLMS30K2L2-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR 2PLCC SMD","6.613","0.1631","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VLM.3","Active","Red","Standard","-","Clear","14mcd","Round with Flat Top","2.40mm Dia","1.8V","2mA","120°","Surface Mount","630nm","635nm","-","-","-","2-SMD, J-Lead","2-PLCC","3.00mm L x 2.80mm W","1.85mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMS30K2L2-GS08/4074236"
"https://vcclite.com/wp-content/uploads/products/LSM0603412V/datasheet/LSM0603412V-Datasheet-Rev-2.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/771/MFG_LSM0603412V.jpg","LSM0603412VTR-ND,LSM0603412VCT-ND,LSM0603412VDKR-ND","LSM0603412V","Visual Communications Company - VCC","Visual Communications Company - VCC","LED RED CLEAR CHIP SMD","14.844","0.1636","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LSM0603","Active","Red","Standard","Colorless","Clear","65mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","120°","Surface Mount","635nm","635nm","-","-","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.65mm","https://www.digikey.be/en/products/detail/visual-communications-company-vcc/LSM0603412V/9486722"
"https://www.KingbrightUSA.com/images/catalog/SPEC/APD3224SURCK-F01.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/534/APD3224.jpg","754-1086-2-ND,754-1086-1-ND,754-1086-6-ND","APD3224SURCK-F01","Kingbright","Kingbright","LED RED CLEAR SMD","31.835","0.1641","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","1500mcd","Round with Domed Top","1.70mm Dia","1.95V","20mA","20°","Surface Mount","630nm","645nm","-","-","-","1210 (3225 Metric)","SMD","3.20mm L x 2.40mm W","2.40mm","https://www.digikey.be/en/products/detail/kingbright/APD3224SURCK-F01/1747484"
"https://look.ams-osram.com/m/3fab26d6d8ed8e49/original/LR-E67F.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2494/FIG%204%2C%20GREEN%20HIGHLIGHT%201669%20TO53.jpg","475-LRE67F-ABCA-1-1-50-R18-ZTR-ND,475-LRE67F-ABCA-1-1-50-R18-ZCT-ND,475-LRE67F-ABCA-1-1-50-R18-ZDKR-ND","LR E67F-ABCA-1-1-50-R18-Z","ams-OSRAM USA INC.","ams-OSRAM USA INC.","LED RED CLEAR 4PLCC SMD","9.190","0.1646","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Power TOPLED®","Active","Red","Standard","Colorless","Clear","-","Round with Flat Top","2.41mm Dia","2.15V","50mA","120°","Surface Mount","625nm","634nm","-","-","-","4-PLCC","4-PLCC","3.20mm L x 2.80mm W","2.10mm","https://www.digikey.be/en/products/detail/ams-osram-usa-inc/LR-E67F-ABCA-1-1-50-R18-Z/7908258"
"https://look.ams-osram.com/m/588b7609e5e69366/original/LS-E67F.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2494/FIG%204%2C%20GREEN%20HIGHLIGHT%201669%20TO53.jpg","475-LSE67F-ABBB-1-1-ZTR-ND,475-LSE67F-ABBB-1-1-ZCT-ND,475-LSE67F-ABBB-1-1-ZDKR-ND","LS E67F-ABBB-1-1-Z","ams-OSRAM USA INC.","ams-OSRAM USA INC.","LED RED CLEAR 4PLCC SMD","38.941","0.1662","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Power TOPLED®","Active","Red","Standard","Colorless","Clear","2100mcd","Round with Flat Top","2.40mm Dia","2.15V","50mA","120°","Surface Mount","633nm","645nm","-","-","-","4-PLCC","4-PLCC","3.20mm L x 2.80mm W","2.10mm","https://www.digikey.be/en/products/detail/ams-osram-usa-inc/LS-E67F-ABBB-1-1-Z/4431564"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5645/T15B1USD-20C000112U1930.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5645/MFG_T15B1.jpg","3147-T15B1USD-20C000112U1930TR-ND,3147-T15B1USD-20C000112U1930CT-ND,3147-T15B1USD-20C000112U1930DKR-ND","T15B1USD-20C000112U1930","Harvatek Corporation","Harvatek Corporation","LED RED CLEAR SMD","1.968","0.1667","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","-","-","Clear","180mcd","Oval with Flat Top","2.40mm x 1.70mm","2V","20mA","120°","Surface Mount","624nm","632nm","-","-","-","2-SMD, J-Lead","SMD","2.70mm L x 2.00mm W","1.40mm","https://www.digikey.be/en/products/detail/harvatek-corporation/T15B1USD-20C000112U1930/21709241"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5338/QLSP05R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4165/MFG_QLSP05R.jpg","3970-QLSP05RTR-ND,3970-QLSP05RCT-ND,3970-QLSP05RDKR-ND","QLSP05R","Quelighting Corp","Quelighting Corp","LED RED CLEAR 2PLCC SMD","3.128","0.167","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","-","-","Clear","700mcd","Round with Flat Top","-","2.2V","20mA","120°","Surface Mount","623nm","-","-","Automotive","AEC-Q101","1411 (3528 Metric)","2-PLCC","3.50mm L x 2.80mm W","2.00mm","https://www.digikey.be/en/products/detail/quelighting-corp/QLSP05R/15848748"
"https://www.vishay.com/docs/81681/vlme23.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/751%7E6.541-5052.01-4%7E%7E2.jpg","VLMK23P2S1-GS08TR-ND,VLMK23P2S1-GS08CT-ND,VLMK23P2S1-GS08DKR-ND","VLMK23P2S1-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR SMD MINILED SMD","9.070","0.1681","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MiniLED","Active","Red","Standard","-","Clear","140mcd","Rectangle with Flat Top","1.50mm x 0.90mm","1.9V","20mA","120°","Surface Mount","630nm","643nm","-","-","-","2-SMD, J-Lead","SMD MiniLED","2.20mm L x 1.40mm W","1.40mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMK23P2S1-GS08/4075841"
"https://www.vishay.com/docs/81219/vlmk2300.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/751%7E6.541-5052.01-4%7E%7E2.jpg","VLMK2300-GS08TR-ND,VLMK2300-GS08CT-ND,VLMK2300-GS08DKR-ND","VLMK2300-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR SMD MINILED SMD","1.824","0.1681","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MiniLED","Active","Red","Standard","-","Clear","90mcd","Rectangle with Flat Top","1.50mm x 0.90mm","1.9V","20mA","120°","Surface Mount","630nm","643nm","-","-","-","2-SMD, J-Lead","SMD MiniLED","2.20mm L x 1.40mm W","1.40mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMK2300-GS08/4075836"
"https://www.vishay.com/docs/81681/vlme23.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/751%7E6.541-5052.01-4%7E%7E2.jpg","VLMK23P2R1-GS08TR-ND,VLMK23P2R1-GS08CT-ND,VLMK23P2R1-GS08DKR-ND","VLMK23P2R1-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR SMD MINILED SMD","705","0.1681","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MiniLED","Active","Red","Standard","-","Clear","98mcd","Rectangle with Flat Top","1.50mm x 0.90mm","1.9V","20mA","120°","Surface Mount","630nm","643nm","-","-","-","2-SMD, J-Lead","SMD MiniLED","2.20mm L x 1.40mm W","1.40mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMK23P2R1-GS08/4075838"
"https://optoelectronics.liteon.com/upload/download/DS22-2011-0412/LTST-M140QEKT.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7175/%7E160%7E2-SMD%2C-J-Lead%7E.jpg","160-2229-2-ND,160-2229-1-ND,160-2229-6-ND","LTST-M140QEKT","Lite-On Inc.","LITEON","LED RED CLEAR 2PLCC SMD","12.000","0.1684","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","370mcd","Rectangle with Flat Top","-","2V","20mA","120°","Surface Mount","624nm","631nm","-","-","-","2-SMD, J-Lead","2-PLCC","3.00mm L x 1.40mm W","1.20mm","https://www.digikey.be/en/products/detail/liteon/LTST-M140QEKT/3198751"
"https://look.ams-osram.com/m/7ba318df0a5155c2/original/LS-M67K.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2375/FIG%208%2C%20PINK%20HIGHLIGHT%201669%20T053.jpg","475-LSM67K-H2K1-1-0-2-R18-ZTR-ND,475-LSM67K-H2K1-1-0-2-R18-ZCT-ND,475-LSM67K-H2K1-1-0-2-R18-ZDKR-ND","LS M67K-H2K1-1-0-2-R18-Z","ams-OSRAM USA INC.","ams-OSRAM USA INC.","LED RED CLEAR SMD","11.945","0.1686","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Mini TOPLED®","Active","Red","Standard","Colorless","Clear","6.3mcd","Rectangle with Flat Top","1.50mm x 1.00mm","1.8V","2mA","120°","Surface Mount","630nm","643nm","-","-","-","2-SMD, J-Lead","SMD","2.00mm L x 1.40mm W","1.40mm","https://www.digikey.be/en/products/detail/ams-osram-usa-inc/LS-M67K-H2K1-1-0-2-R18-Z/1642971"
"http://www.stanley-components.com/php/downloaddatafile.php?rp=0,VFHV1104P-4C62B-TR_e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1811/MFG_VFHx1104P-4C42C-TR.JPG","404-1217-2-ND,404-1217-1-ND,404-1217-6-ND","VFHV1104P-4C62B-TR","Stanley Electric Co","Stanley Electric Co","LED RED CLEAR 1608 SMD","1.884","0.1691","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","420mcd","Round with Domed Top","1.00mm Dia","1.9V","20mA","-","Surface Mount","616nm","624nm","-","-","-","0603 (1608 Metric)","1608","1.60mm L x 0.80mm W","1.15mm","https://www.digikey.be/en/products/detail/stanley-electric-co/VFHV1104P-4C62B-TR/6205311"
"https://www.qt-brightek.com/datasheet/QBLP651-S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4551/MFG_QBLP651-S.jpg","1516-QBLP651-STR-ND,1516-QBLP651-SCT-ND,1516-QBLP651-SDKR-ND","QBLP651-S","QT Brightek (QTB)","QT Brightek (QTB)","LED RED CLEAR 1206 SMD","2.840","0.1691","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP651","Active","Red","Standard","Colorless","Clear","87mcd","Round with Domed Top","1.10mm Dia","2V","20mA","40°","Surface Mount","640nm","660nm","-","-","-","1206 (3216 Metric)","1206","3.00mm L x 1.50mm W","1.50mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP651-S/17049619"
"https://www.qt-brightek.com/datasheet/QBLP595-R-2897.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7517/MFG_QBLP595-R.jpg","1516-QBLP595-R-2897TR-ND,1516-QBLP595-R-2897CT-ND,1516-QBLP595-R-2897DKR-ND","QBLP595-R-2897","QT Brightek (QTB)","QT Brightek (QTB)","LED RED CLEAR 0402 SMD","66.963","0.171","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP595","Active","Red","Standard","Colorless","Clear","330mcd","Rectangle with Flat Top","0.70mm x 0.50mm","2.1V","20mA","120°","Surface Mount","620nm","630nm","-","-","-","0402 (1005 Metric)","0402","1.00mm L x 0.50mm W","0.60mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP595-R-2897/16499677"
"https://docs.broadcom.com/docs/AV02-0378EN","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/HSMW-CL25.jpg","516-ASMT-RH45-AQ502TR-ND,516-ASMT-RH45-AQ502CT-ND,516-ASMT-RH45-AQ502DKR-ND","ASMT-RH45-AQ502","Broadcom Limited","Broadcom Limited","LED RED DIFFUSED 0603 SMD","46.296","0.171","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","White","Diffused","-","Rectangle with Flat Top","1.10mm x 0.80mm","-","20mA","145°","Surface Mount","-","-","-","-","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.45mm","https://www.digikey.be/en/products/detail/broadcom-limited/ASMT-RH45-AQ502/2211226"
"https://docs.broadcom.com/doc/ASMM-Cx03-xxxxx-DS","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7157/ASMM-Cx0x-xxx2.jpg","516-ASMM-CR03-BV302TR-ND,516-ASMM-CR03-BV302CT-ND,516-ASMM-CR03-BV302DKR-ND","ASMM-CR03-BV302","Broadcom Limited","Broadcom Limited","LED RED 2PLCC SMD","45.377","0.171","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","-","-","-","800mcd","Round with Flat Top","2.40mm Dia","2.1V","20mA","120°","Surface Mount","625nm","630nm","-","-","-","2-PLCC","2-PLCC","3.20mm L x 2.80mm W","2.10mm","https://www.digikey.be/en/products/detail/broadcom-limited/ASMM-CR03-BV302/13907012"
"https://www.sunledusa.com/products/spec/XZMDK78W.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3979/MFG_XZMDK78W.jpg","1497-1176-2-ND,1497-1176-1-ND,1497-1176-6-ND","XZMDK78W","SunLED","SunLED","LED RED CLEAR CHIP SMD","10.296","0.171","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","1495mcd","Round with Domed Top","1.80mm Dia","1.95V","20mA","20°","Surface Mount","630nm","645nm","-","-","-","1209 (3224 Metric)","Chip LED","3.20mm L x 2.40mm W","2.40mm","https://www.digikey.be/en/products/detail/sunled/XZMDK78W/4745958"
"https://www.KingbrightUSA.com/images/catalog/SPEC/AA3528SURCK.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2246/MFG_AA3528SURCK.jpg","754-2076-2-ND,754-2076-1-ND,754-2076-6-ND","AA3528SURCK","Kingbright","Kingbright","LED RED CLEAR 2SMD","1.370","0.1714","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Independent","Colorless","Clear","350mcd","Round with Flat Top","2.40mm Dia","1.95V","20mA","120°","Surface Mount","630nm","645nm","-","-","-","2-PLCC","2-SMD","3.20mm L x 2.80mm W","2.15mm","https://www.digikey.be/en/products/detail/kingbright/AA3528SURCK/7318931"
"https://s3-us-west-2.amazonaws.com/catsy.557/C18654.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5644/MFG_599-0460-127F.jpg","350-599-0410-127FTR-ND,350-599-0410-127FCT-ND,350-599-0410-127FDKR-ND","599-0410-127F","Dialight","Dialight","LED RED CLEAR 1206 SMD","78.706","0.1734","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","599","Active","Red","-","Colorless","Clear","105mcd","Round with Flat Top","1.10mm Dia","2.1V","20mA","40°","Surface Mount","640nm","-","-","-","-","1206 (3216 Metric)","1206","3.00mm L x 1.50mm W","1.53mm","https://www.digikey.be/en/products/detail/dialight/599-0410-127F/21710495"
"https://www.rohm.com/datasheet?p=SML-D15UW(C)&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/319/MFG_SML-D15xW%28C%29.jpg","SML-D15UWT86CTR-ND,SML-D15UWT86CCT-ND,SML-D15UWT86CDKR-ND","SML-D15UWT86C","Rohm Semiconductor","Rohm Semiconductor","LED RED 1608 SMD","14.409","0.1734","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SML-D15","Active","Red","Standard","White","-","112mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","-","Surface Mount","620nm","-","-","Automotive","AEC-Q102","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.65mm","https://www.digikey.be/en/products/detail/rohm-semiconductor/SML-D15UWT86C/9090440"
"https://s3-us-west-2.amazonaws.com/catsy.557/C18700.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5644/MFG_597-3003-407NF.jpg","350-597-3003-407NFTR-ND,350-597-3003-407NFCT-ND,350-597-3003-407NFDKR-ND","597-3003-407NF","Dialight","Dialight","LED RED DIFFUSED 0805 SMD","11.225","0.1734","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","597","Active","Red","-","White","Diffused","91mcd","Rectangle with Flat Top","1.30mm x 1.25mm","2.15V","20mA","140°","Surface Mount","626nm","-","-","-","-","0805 (2012 Metric)","0805","2.00mm L x 1.25mm W","0.93mm","https://www.digikey.be/en/products/detail/dialight/597-3003-407NF/21710497"
"https://www.rohm.com/datasheet?p=SML-D15U2W(C)&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/319/MFG_SML-D15xW%28C%29.jpg","SML-D15U2WT86CTR-ND,SML-D15U2WT86CCT-ND,SML-D15U2WT86CDKR-ND","SML-D15U2WT86C","Rohm Semiconductor","Rohm Semiconductor","LED RED 1608 SMD","5.376","0.1734","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SML-D15","Active","Red","Standard","White","-","140mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","-","Surface Mount","615nm","-","-","Automotive","AEC-Q102","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.65mm","https://www.digikey.be/en/products/detail/rohm-semiconductor/SML-D15U2WT86C/9090439"
"https://s3-us-west-2.amazonaws.com/catsy.557/C18654.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4884/MFG_599-0411-127F.jpg","350-599-0411-127FTR-ND,350-599-0411-127FCT-ND,350-599-0411-127FDKR-ND","599-0411-127F","Dialight","Dialight","LED RED CLEAR 1206 SMD","5.806","0.1734","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","599","Active","Red","-","Colorless","Clear","415mcd","Round with Domed Top","-","2.1V","-","40°","Surface Mount","630nm","-","-","-","-","1206 (3216 Metric)","1206","3.00mm L x 1.50mm W","1.53mm","https://www.digikey.be/en/products/detail/dialight/599-0411-127F/18735506"
"https://www.rohm.com/datasheet?p=SML-D14VW(C)&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/319/MFG_SML-D14xW%28C%29.jpg","SML-D14VWT86CTR-ND,SML-D14VWT86CCT-ND,SML-D14VWT86CDKR-ND","SML-D14VWT86C","Rohm Semiconductor","Rohm Semiconductor","LED RED 1608 SMD","2.681","0.1734","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SML-D14","Active","Red","Standard","White","-","100mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","-","Surface Mount","630nm","-","-","Automotive","AEC-Q102","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.65mm","https://www.digikey.be/en/products/detail/rohm-semiconductor/SML-D14VWT86C/9090434"
"https://www.qt-brightek.com/datasheet/QBLP631-S3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5849/MFG_1516_QBLP631-S3.jpg","1516-QBLP631-S3TR-ND,1516-QBLP631-S3CT-ND,1516-QBLP631-S3DKR-ND","QBLP631-S3","QT Brightek (QTB)","QT Brightek (QTB)","0805 LED RED 640NM DOMINANT, 660","1.113","0.1734","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP631","Active","Red","Standard","Colorless","Clear","25mcd","Rectangle with Flat Top","1.30mm x 1.25mm","1.9V","20mA","140°","Surface Mount","640nm","660nm","-","-","-","0805 (2012 Metric)","0805","2.00mm L x 1.25mm W","0.90mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP631-S3/22106636"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5344/T1681USD-20C000312U1930.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3568/MFG_T1681.jpg","3147-T1681USD-20C000312U1930TR-ND,3147-T1681USD-20C000312U1930CT-ND,3147-T1681USD-20C000312U1930DKR-ND","T1681USD-20C000312U1930","Harvatek Corporation","Harvatek Corporation","LED RED CLEAR 4PLCC SMD","2.009","0.1734","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","-","-","Clear","1200mcd","Round with Flat Top","2.00mm Dia","2V","20mA","120°","Surface Mount","623nm","630nm","-","-","-","4-PLCC","4-PLCC","-","2.00mm","https://www.digikey.be/en/products/detail/harvatek-corporation/T1681USD-20C000312U1930/16818082"
"https://www.rohm.com/datasheet?p=SML-D15VW(C)&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/319/MFG_SML-D15xW%28C%29.jpg","SML-D15VWT86CTR-ND,SML-D15VWT86CCT-ND,SML-D15VWT86CDKR-ND","SML-D15VWT86C","Rohm Semiconductor","Rohm Semiconductor","LED RED 1608 SMD","830","0.1734","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SML-D15","Active","Red","Standard","White","-","90mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","-","Surface Mount","630nm","-","-","Automotive","AEC-Q102","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.65mm","https://www.digikey.be/en/products/detail/rohm-semiconductor/SML-D15VWT86C/9090441"
"https://www.rohm.com/datasheet?p=SML-D13VW(C)&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/719/SML-D13xWT86C.jpg","SML-D13VWT86CTR-ND,SML-D13VWT86CCT-ND,SML-D13VWT86CDKR-ND","SML-D13VWT86C","Rohm Semiconductor","Rohm Semiconductor","LED RED 1608 SMD","5","0.1734","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SML-D13","Active","Red","Standard","White","-","55mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","-","Surface Mount","630nm","-","-","Automotive","AEC-Q102","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.65mm","https://www.digikey.be/en/products/detail/rohm-semiconductor/SML-D13VWT86C/9090430"
"https://s3-us-west-2.amazonaws.com/catsy.557/C18369B.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/697/Dialight-5973035507F.jpg","350-4375-2-ND,350-4375-1-ND,350-4375-6-ND","5973035507F","Dialight","Dialight","LED RED 0603 SMD","2.918","0.1747","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","597","Obsolete","Red","Standard","-","-","112mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","-","Surface Mount","620nm","-","-","-","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.68mm","https://www.digikey.be/en/products/detail/dialight/5973035507F/9385430"
